case,seed,f_value,stat_total,stat_gamma,stat_nu,int_PD,int_IC
1,5,0.9,0.7002900391817093,0.7002900391817093,0.0,4.201063637970168e-11,4.803439661399907e-12
1,5,0.9500000000000001,0.6066526025533676,0.6066526025533676,0.0,4.4599712647360305e-11,2.2752737521074478e-12
1,5,1.0,1.2989956140518188,1.2989956140518188,0.0,4.6607613553708995e-11,0.0
1,0,0.0,2.7041806429624557,2.7041806429624557,0.0,0.0,4.7127317016861255e-11
1,0,0.05,2.295719087123871,2.295719087123871,0.0,2.3263829353104785e-12,4.4769434247353816e-11
1,0,0.1,1.920527383685112,1.920527383685112,0.0,4.6465222635155516e-12,4.241339248059046e-11
1,0,0.15000000000000002,1.5789753645658493,1.5789753645658493,0.0,6.966084690181694e-12,4.005758654682843e-11
1,0,0.2,1.2705034762620926,1.2705034762620926,0.0,9.285820824167207e-12,3.7701508657477706e-11
1,0,0.25,0.9956331849098206,0.9956331849098206,0.0,1.1604757415375634e-11,3.5345924447024273e-11
1,0,0.30000000000000004,0.754024088382721,0.754024088382721,0.0,1.3921123126538902e-11,3.2990996283146735e-11
1,0,0.35000000000000003,0.5438786149024963,0.5438786149024963,0.0,1.6231327323949362e-11,3.06398558441571e-11
1,0,0.4,0.37224362790584564,0.37224362790584564,0.0,1.8561583352448503e-11,2.8279599805975145e-11
1,0,0.45,0.23079310357570648,0.23079310357570648,0.0,2.087889248137323e-11,2.5924694604143718e-11
1,0,0.5,0.12283836305141449,0.12283836305141449,0.0,2.319764360152803e-11,2.356832996184873e-11
1,0,0.55,0.048305705189704895,0.048305705189704895,0.0,2.5514141858929466e-11,2.121442187192831e-11
1,0,0.6000000000000001,0.007836863398551941,0.007836863398551941,0.0,2.7832558072383515e-11,1.8858478682981574e-11
1,0,0.65,0.0,0.0,0.0,3.015428646638667e-11,1.650350122780246e-11
1,0,0.7000000000000001,0.02710007131099701,0.02710007131099701,0.0,3.2474001551572525e-11,1.4148256697311037e-11
1,0,0.75,0.07937809824943542,0.07937809824943542,0.0,3.478738823623387e-11,1.179616307103974e-11
1,0,0.8,0.15108951926231384,0.15108951926231384,0.0,3.70582052464599e-11,9.460191538490835e-12
1,0,0.8500000000000001,0.2690555453300476,0.2690555453300476,0.0,3.9388584184499627e-11,7.096870687562232e-12
1,0,0.9,0.24731393158435822,0.24731393158435822,0.0,4.1469696744108556e-11,4.868400628744452e-12
1,0,0.9500000000000001,0.35124145448207855,0.35124145448207855,0.0,4.380556127195092e-11,2.508723450624953e-12
1,0,1.0,0.9308651387691498,0.9308651387691498,0.0,4.640106831362361e-11,0.0
1,44,0.0,1.8305653482675552,1.8305653482675552,0.0,0.0,4.6601908910976596e-11
1,44,0.05,1.4871246963739395,1.4871246963739395,0.0,2.329632592889785e-12,4.4272011209562056e-11
1,44,0.1,1.1796845346689224,1.1796845346689224,0.0,4.657990489777502e-12,4.194220829256816e-11
